order_id,order_date,customer_id,customer_name,city,product_id,product_name,brand,category,quantity,cost_price,selling_price,item_cost,item_revenue,loss,discount_percent,revenue,cost,profit,cost_price_imputed,selling_price_imputed,item_cost_total
15,2024-10-11,356,Samuel Joyce,new danielside,100,Philips Electronics Product 100,Philips,Electronics,1,4244.56,4684.87,4244.56,4684.87,0.0,0.0,232808.22999999998,380768.22000000003,-147959.99000000005,0,0,4244.56
15,2024-10-11,356,unknown,New Danielside,28,Tata Toys Product 28,Tata,Toys,1,23307.95,30508.63,23307.95,30508.63,0.0,0.0,232808.22999999998,380768.22000000003,-147959.99000000005,0,0,23307.95
15,2024-10-11,356,Samuel Joyce,new danielside,148,Nike Beauty Product 148, Nike ,Beuty,2,21887.89,31179.51,43775.78,62359.02,25192.54,0.0,232808.22999999998,380768.22000000003,-147959.99000000005,0,0,87551.56
15,2024-10-11,356,Samuel Joyce,New Danielside,125,Sony Grocery Product 125,Sony,Grocey,2,20408.33,26673.07,40816.66,53346.14,28287.180000000008,0.0,232808.22999999998,380768.22000000003,-147959.99000000005,0,0,81633.32
50,2024-10-02,339,Amanda Ray,BRUCETON,83,Apple Fashion Product 83,Apple,Fashion,3,20447.87,27303.19,61343.61,81909.56999999999,102121.26000000002,0.0,165125.46,271122.25,-105996.79000000001,0,0,184030.83000000002
50,2024-10-02,339,Amanda Ray,bruceton,58,Dell Books Product 58,Dell,Boks,1,24384.35,31033.73,24384.35,31033.73,0.0,0.0,165125.46,271122.25,-105996.79000000001,0,0,24384.35
50,2024-10-02,339,Amanda Ray,BRUCETON,173,Puma Sports Product 173, Puma ,Sports,1,16064.91,19498.7,16064.91,19498.7,0.0,0.0,165125.46,271122.25,-105996.79000000001,0,0,16064.91
50,2024-10-02,339,Amanda Ray,BRUCETON,154,Philips Beauty Product 154,Philips,Beuty,2,11660.54,16341.73,23321.08,32683.46,13958.700000000004,0.0,165125.46,271122.25,-105996.79000000001,0,0,46642.16
54,2024-10-11,452,Anita Smith,padillafort,83,Apple Fashion Product 83,Apple,Fashion,2,20447.87,27303.19,40895.74,54606.38,27185.1,0.0,140472.49,250941.51,-110469.02000000002,0,0,81791.48
758,2024-10-05,452,Anita Smith,PADILLAFORT,166,Nike Grocery Product 166, Nike ,Grocey,2,25771.76,29274.54,51543.52,58549.08,44537.95999999999,0.0,142357.56,310376.66000000003,-168019.10000000003,0,0,103087.04
54,2024-10-11,452,Anita Smith,padillafort,158,Adidas Sports Product 158,Adidas,Sports,2,11042.46,16139.33,22084.92,32278.66,11891.179999999997,0.0,140472.49,250941.51,-110469.02000000002,0,0,44169.84
54,2024-10-11,452,Anita Smith,Padillafort,100,Philips Electronics Product 100,Philips,Electronics,1,4244.56,4684.87,4244.56,4684.87,0.0,0.0,140472.49,250941.51,-110469.02000000002,0,0,4244.56
758,2024-10-05,452,Anita Smith,padillafort,96,LG Home Appliances Product 96,LG,Home Appliances,3,12440.22,14371.27,37320.66,43113.81,68848.17000000001,0.0,142357.56,310376.66000000003,-168019.10000000003,0,0,111961.98000000001
54,2024-10-11,452,Anita Smith,padillafort,22,Sony Home Appliances Product 22,Sony,Home Appliances,3,13869.76,2314.57,5047.32,6943.710000000001,8198.249999999998,0.0,140472.49,250941.51,-110469.02000000002,1,0,15141.96
758,2024-10-05,452,Anita Smith,padillafort,70,LG Beauty Product 70,LG,Beuty,3,10591.96,13564.89,31775.88,40694.67,54632.97,0.0,142357.56,310376.66000000003,-168019.10000000003,0,0,95327.64
54,2024-10-11,452,Anita Smith,padillafort,14,Apple Books Product 14,Apple,Boks,3,11732.63,13986.29,35197.89,41958.87,63634.799999999996,0.0,140472.49,250941.51,-110469.02000000002,0,0,105593.67
66,2024-10-02,100,Marvin Fowler,Thomasmouth,83,Apple Fashion Product 83, Apple ,Fashion,2,20447.87,27303.19,40895.74,54606.38,27185.1,0.0,198259.01,258810.15,-60551.139999999985,0,0,81791.48
66,2024-10-02,100,Marvin Fowler,Thomasmouth,160,Puma Sports Product 160,Puma,Sports,2,26597.76,35759.6,53195.52,71519.2,34871.84,0.0,198259.01,258810.15,-60551.139999999985,0,0,106391.04
609,2024-10-12,100,Marvin Fowler,THOMASMOUTH,20,Adidas Electronics Product 20,Adidas,Electronics,2,29367.76,34534.8,58735.52,69069.6,48401.43999999999,0.0,114937.92000000001,183371.34,-68433.41999999998,0,0,117471.04
609,2024-10-12,100,Marvin Fowler,thomasmouth,2,LG Fashion Product 2,LG,Fashion,1,6009.34,7415.76,6009.34,7415.76,0.0,0.0,114937.92000000001,183371.34,-68433.41999999998,0,0,6009.34
609,2024-10-12,100,Marvin Fowler,THOMASMOUTH,31,Philips Grocery Product 31,Philips,Grocey,2,12465.68,16347.61,24931.36,32695.22,17167.5,0.0,114937.92000000001,183371.34,-68433.41999999998,0,0,49862.72
66,2024-10-02,100,Marvin Fowler,THOMASMOUTH,27,Samsung Home Appliances Product 27,Samsung,Home Appliances,2,7898.16,11835.43,15796.32,23670.86,7921.779999999999,0.0,198259.01,258810.15,-60551.139999999985,0,0,31592.64
66,2024-10-02,100,Marvin Fowler,THOMASMOUTH,119,Samsung Toys Product 119,Samsung,Toys,1,18823.24,23702.27,18823.24,23702.27,0.0,0.0,198259.01,258810.15,-60551.139999999985,0,0,18823.24
66,2024-10-02,100,Marvin Fowler,THOMASMOUTH,199,Puma Electronics Product 199,Puma,Electronics,1,20211.75,24760.3,20211.75,24760.3,0.0,0.0,198259.01,258810.15,-60551.139999999985,0,0,20211.75
609,2024-10-12,100,unknown,thomasmouth,162,Puma Beauty Product 162,Puma,Beuty,2,2507.06,2878.67,5014.12,5757.34,4270.9,0.0,114937.92000000001,183371.34,-68433.41999999998,0,0,10028.24
128,2024-10-01,259,Tina Hernandez,West Heatherview,83,Apple Fashion Product 83, Apple ,Fashion,2,20447.87,27303.19,40895.74,54606.38,27185.1,0.0,165779.08,302558.6,-136779.52,0,0,81791.48
921,2024-10-11,259,Tina Hernandez,WEST HEATHERVIEW,166,Nike Grocery Product 166,Nike,Grocey,2,25771.76,29274.54,51543.52,58549.08,44537.95999999999,0.0,78282.68,119433.98,-41151.3,0,0,103087.04
128,2024-10-01,259,Tina Hernandez,WEST HEATHERVIEW,117,Tata Grocery Product 117,Tata,Grocey,2,10522.36,15670.13,21044.72,31340.26,10749.180000000004,0.0,165779.08,302558.6,-136779.52,0,0,42089.44
128,2024-10-01,259,Tina Hernandez,west heatherview,72,Samsung Beauty Product 72, Samsung ,Beuty,3,18518.41,22317.07,55555.23,66951.20999999999,99714.48000000001,0.0,165779.08,302558.6,-136779.52,0,0,166665.69
921,2024-10-11,259,Tina Hernandez,West Heatherview,9,Philips Books Product 9,Philips,Boks,1,16346.94,19733.6,16346.94,19733.6,0.0,0.0,78282.68,119433.98,-41151.3,0,0,16346.94
128,2024-10-01,259,Tina Hernandez,WEST HEATHERVIEW,25,Sony Beauty Product 25, Sony ,Beuty,1,6889.55,9414.63,6889.55,9414.63,0.0,0.0,165779.08,302558.6,-136779.52,0,0,6889.55
128,2024-10-01,259,unknown,West Heatherview,149,Nike Beauty Product 149,Nike,Beuty,2,1280.61,1733.3,2561.22,3466.6,1655.8399999999997,0.0,165779.08,302558.6,-136779.52,0,0,5122.44
202,2024-10-04,289,Amy Baker,NGUYENPORT,83,Apple Fashion Product 83,Apple,Fashion,2,20447.87,27303.19,40895.74,54606.38,27185.1,0.0,262143.63,510267.26999999996,-248123.63999999996,0,0,81791.48
202,2024-10-04,289,Amy Baker,Nguyenport,85,Nike Home Appliances Product 85, Nike ,Home Appliances,1,23030.56,33879.75,23030.56,33879.75,0.0,0.0,262143.63,510267.26999999996,-248123.63999999996,0,0,23030.56
202,2024-10-04,289,Amy Baker,nguyenport,106,Tata Books Product 106, Tata ,Boks,3,27947.11,38403.55,83841.33,115210.65000000001,136313.33999999997,0.0,262143.63,510267.26999999996,-248123.63999999996,0,0,251523.99
202,2024-10-04,289,Amy Baker,nguyenport,16,Dell Toys Product 16,Dell,Toys,3,16781.75,18155.29,50345.25,54465.87,96569.88,0.0,262143.63,510267.26999999996,-248123.63999999996,0,0,151035.75
404,2024-10-06,289,Amy Baker,Nguyenport,186,Apple Home Appliances Product 186,Apple,Home Appliances,3,5530.2,6186.71,16590.6,18560.13,31211.669999999995,0.0,108503.96000000002,239900.03,-131396.06999999998,0,0,49771.799999999996
404,2024-10-06,289,Amy Baker,nguyenport,88,LG Electronics Product 88,LG,Electronics,3,18780.49,23217.18,56341.47,69651.54000000001,99372.87,-0.0,108503.96000000002,239900.03,-131396.06999999998,0,0,169024.41
404,2024-10-06,289,Amy Baker,Nguyenport,113,Puma Electronics Product 113, Puma ,Electronics,2,2161.83,3005.14,4323.66,6010.28,2637.04,0.0,108503.96000000002,239900.03,-131396.06999999998,0,0,8647.32
202,2024-10-04,289,Amy Baker,nguyenport,184,Philips Grocery Product 184,Philips,Grocey,1,2885.49,3980.98,2885.49,3980.98,0.0,0.0,262143.63,510267.26999999996,-248123.63999999996,0,0,2885.49
404,2024-10-06,289,Amy Baker,Nguyenport,174,Adidas Books Product 174,Adidas,Boks,1,12456.5,14282.01,12456.5,14282.01,0.0,0.0,108503.96000000002,239900.03,-131396.06999999998,0,0,12456.5
246,2024-10-08,467,George Holmes,port johnstad,83,Apple Fashion Product 83,Apple,Fashion,1,20447.87,25381.35,20447.87,25381.35,0.0,0.0,278557.06,591714.02,-313156.96,0,1,20447.87
246,2024-10-08,467,George Holmes,PORT JOHNSTAD,186,Apple Home Appliances Product 186, Apple ,Home Appliances,2,5530.2,6186.71,11060.4,12373.42,9747.38,0.0,278557.06,591714.02,-313156.96,0,0,22120.8
246,2024-10-08,467,George Holmes,port johnstad,50,LG Books Product 50,LG,Boks,3,7754.88,10690.83,23264.64,32072.489999999998,37721.43,0.0,278557.06,591714.02,-313156.96,0,0,69793.92
246,2024-10-08,467,George Holmes,port johnstad,181,Puma Electronics Product 181,Puma,Electronics,3,23565.74,30578.22,70697.22,91734.66,120357.0,0.0,278557.06,591714.02,-313156.96,0,0,212091.66
246,2024-10-08,467,George Holmes,PORT JOHNSTAD,197,Tata Fashion Product 197,Tata,Fashion,3,29695.53,38998.38,89086.59,116995.13999999998,150264.63000000003,0.0,278557.06,591714.02,-313156.96,0,0,267259.77
315,2024-10-13,478,Heather Johnson,MATTHEWVIEW,83,Apple Fashion Product 83,Apple,Fashion,3,20447.87,27303.19,61343.61,81909.56999999999,102121.26000000002,0.0,90753.31999999999,192216.85,-101463.53000000001,0,0,184030.83000000002
715,2024-10-07,478,Heather Johnson,MATTHEWVIEW,112,Adidas Toys Product 112,Adidas,Toys,1,4780.13,5325.92,4780.13,5325.92,0.0,0.0,56872.47,53111.990000000005,3760.479999999996,0,0,4780.13
715,2024-10-07,478,Heather Johnson,MATTHEWVIEW,112,Adidas Toys Product 112,Adidas,Toys,2,4780.13,5325.92,9560.26,10651.84,8468.68,0.0,56872.47,53111.990000000005,3760.479999999996,0,0,19120.52
708,2024-10-14,478,Heather Johnson,Matthewview,56,Puma Electronics Product 56,Puma,Electronics,2,18773.62,25830.2,37547.24,51660.4,23434.079999999994,0.0,107778.98999999999,148045.2,-40266.21000000002,0,0,75094.48
715,2024-10-07,478,Heather Johnson,MATTHEWVIEW,115,Dell Grocery Product 115,Dell,Grocey,1,29211.34,40894.71,29211.34,40894.71,0.0,0.0,56872.47,53111.990000000005,3760.479999999996,0,0,29211.34
708,2024-10-14,478,Heather Johnson,matthewview,186,Apple Home Appliances Product 186,Apple,Home Appliances,1,5530.2,6186.71,5530.2,6186.71,0.0,0.0,107778.98999999999,148045.2,-40266.21000000002,0,0,5530.2
708,2024-10-14,478,Heather Johnson,matthewview,104,Sony Beauty Product 104,Sony,Beuty,2,16855.13,24965.94,33710.26,49931.88,17488.640000000007,0.0,107778.98999999999,148045.2,-40266.21000000002,0,0,67420.52
315,2024-10-13,478,Heather Johnson,Matthewview,157,LG Toys Product 157,LG,Toys,1,8186.02,8843.75,8186.02,8843.75,0.0,0.0,90753.31999999999,192216.85,-101463.53000000001,0,0,8186.02
369,2024-10-01,319,Wendy Sanders,Michellemouth,83,Apple Fashion Product 83, Apple ,Fashion,2,20447.87,27303.19,40895.74,54606.38,27185.1,0.0,113942.28,139549.47999999998,-25607.199999999983,0,0,81791.48
369,2024-10-01,319,Wendy Sanders,michellemouth,172,Samsung Beauty Product 172,Samsung,Beuty,2,6904.66,9454.0,13809.32,18908.0,8710.64,0.0,113942.28,139549.47999999998,-25607.199999999983,0,0,27618.64
369,2024-10-01,319,Wendy Sanders,michellemouth,182,Adidas Books Product 182,Adidas,Boks,1,15888.59,22060.94,15888.59,22060.94,0.0,0.0,113942.28,139549.47999999998,-25607.199999999983,0,0,15888.59
744,2024-10-09,319,Wendy Sanders,MICHELLEMOUTH,117,Tata Grocery Product 117,Tata,Grocey,3,10522.36,15670.13,31567.08,47010.39,47690.850000000006,0.0,118150.4,162710.81,-44560.41,0,0,94701.24
744,2024-10-09,319,Wendy Sanders,Michellemouth,53,Dell Fashion Product 53,Dell,Fashion,1,10939.05,11794.25,10939.05,11794.25,0.0,0.0,118150.4,162710.81,-44560.41,0,0,10939.05
369,2024-10-01,319,Wendy Sanders,Michellemouth,198,Sony Home Appliances Product 198,Sony,Home Appliances,1,14250.77,18366.96,14250.77,18366.96,0.0,0.0,113942.28,139549.47999999998,-25607.199999999983,0,0,14250.77
744,2024-10-09,319,Wendy Sanders,michellemouth,190,Nike Fashion Product 190,Nike,Fashion,2,7020.5,9833.74,14041.0,19667.48,8414.52,0.0,118150.4,162710.81,-44560.41,0,0,28082.0
744,2024-10-09,319,Wendy Sanders,MICHELLEMOUTH,26,Sony Toys Product 26,Sony,Toys,1,16632.62,21251.0,16632.62,21251.0,0.0,0.0,118150.4,162710.81,-44560.41,0,0,16632.62
744,2024-10-09,319,Wendy Sanders,Michellemouth,36,Tata Beauty Product 36, Tata ,Beuty,1,12355.9,18427.28,12355.9,18427.28,0.0,0.0,118150.4,162710.81,-44560.41,0,0,12355.9
427,2024-10-05,33,James Gonzalez,ANDREWFURT,83,Apple Fashion Product 83,Apple,Fashion,1,20447.87,27303.19,20447.87,27303.19,0.0,0.0,102925.53,165927.0,-63001.47,0,0,20447.87
823,2024-10-14,33,James Gonzalez,ANDREWFURT,158,Adidas Sports Product 158,Adidas,Sports,2,11042.46,16139.33,22084.92,32278.66,11891.179999999997,0.0,229727.95,495326.88,-265598.93,0,0,44169.84
823,2024-10-14,33,James Gonzalez,ANDREWFURT,44,Nike Electronics Product 44,Nike,Electronics,3,7823.43,10657.58,23470.29,31972.739999999998,38438.13,0.0,229727.95,495326.88,-265598.93,0,0,70410.87
427,2024-10-05,33,James Gonzalez,Andrewfurt,101,Apple Fashion Product 101,Apple,Fashion,1,17222.2,20521.46,17222.2,20521.46,0.0,0.0,102925.53,165927.0,-63001.47,0,0,17222.2
823,2024-10-14,33,James Gonzalez,Andrewfurt,135,Sony Electronics Product 135,Sony,Electronics,3,21045.33,29377.27,63135.99,88131.81,101276.16,0.0,229727.95,495326.88,-265598.93,0,0,189407.97
427,2024-10-05,33,James Gonzalez,Andrewfurt,198,Sony Home Appliances Product 198,Sony,Home Appliances,3,14250.77,18366.96,42752.31,55100.88,73156.04999999999,0.0,102925.53,165927.0,-63001.47,0,0,128256.93
823,2024-10-14,33,James Gonzalez,NotListed,122,Sony Sports Product 122, Sony ,Sports,3,21259.8,25781.58,63779.4,77344.74,113993.46,0.0,229727.95,495326.88,-265598.93,0,0,191338.2
923,2024-10-12,33,James Gonzalez,andrewfurt,171,Philips Beauty Product 171,Philips,Beuty,2,15855.67,18299.38,31711.34,36598.76,26823.92,0.0,36598.76,63422.68,-26823.92,0,0,63422.68
635,2024-10-07,365,Curtis Little,PORT DENNISBURGH,83,Apple Fashion Product 83,Apple,Fashion,1,20447.87,27303.19,20447.87,27303.19,0.0,0.0,163600.27999999997,271269.01,-107668.73000000004,0,0,20447.87
635,2024-10-07,365,Curtis Little,port dennisburgh,182,Adidas Books Product 182,Adidas,Boks,2,16346.94,22060.94,31777.18,44121.88,19432.480000000003,0.0,163600.27999999997,271269.01,-107668.73000000004,1,0,63554.36
646,2024-10-04,365,Curtis Little,PORT DENNISBURGH,182,Adidas Books Product 182, Adidas ,Boks,3,15888.59,22060.94,47665.77,66182.81999999999,76814.49,0.0,185972.55,279861.38,-93888.83000000002,0,0,142997.31
458,2024-10-09,365,unknown,PORT DENNISBURGH,150,Adidas Fashion Product 150,Adidas,Fashion,2,23613.92,34134.72,47227.84,68269.44,26186.23999999999,0.0,315742.27,562551.05,-246808.78000000003,0,0,94455.68
458,2024-10-09,365,Curtis Little,port dennisburgh,38,Samsung Beauty Product 38,Samsung,Beuty,3,10904.99,16194.28,32714.97,48582.840000000004,49562.07,0.0,315742.27,562551.05,-246808.78000000003,0,0,98144.91
305,2024-10-02,365,Curtis Little,PORT DENNISBURGH,93,Puma Home Appliances Product 93,Puma,Home Appliances,1,22651.82,24360.2,22651.82,24360.2,0.0,0.0,100687.20999999999,121522.57,-20835.360000000015,0,0,22651.82
905,2024-10-05,365,Curtis Little,Port Dennisburgh,93,Puma Home Appliances Product 93,Puma,Home Appliances,1,22651.82,24360.2,22651.82,24360.2,0.0,0.0,101930.82999999999,117049.14,-15118.310000000012,0,0,22651.82
635,2024-10-07,365,Curtis Little,PORT DENNISBURGH,43,Puma Home Appliances Product 43, Puma ,Home Appliances,3,20807.42,30725.07,62422.26,92175.20999999999,95091.57,0.0,163600.27999999997,271269.01,-107668.73000000004,0,0,187266.78
305,2024-10-02,365,Curtis Little,PORT DENNISBURGH,64,Puma Grocery Product 64,Puma,Grocery,1,9709.83,14355.15,9709.83,14355.15,0.0,0.0,100687.20999999999,121522.57,-20835.360000000015,0,0,9709.83
305,2024-10-02,365,Curtis Little,PORT DENNISBURGH,152,Dell Sports Product 152, Dell ,Sports,2,22290.23,30985.93,44580.46,61971.86,27189.059999999998,0.0,100687.20999999999,121522.57,-20835.360000000015,0,0,89160.92
905,2024-10-05,365,unknown,PORT DENNISBURGH,26,Sony Toys Product 26,Sony,Toys,2,16632.62,21251.0,33265.24,42502.0,24028.479999999996,0.0,101930.82999999999,117049.14,-15118.310000000012,0,0,66530.48
458,2024-10-09,365,Curtis Little,port dennisburgh,181,Puma Electronics Product 181, Puma ,Electronics,2,23565.74,30578.22,47131.48,61156.44,33106.520000000004,0.0,315742.27,562551.05,-246808.78000000003,0,0,94262.96
646,2024-10-04,365,Curtis Little,Port Dennisburgh,113,Puma Electronics Product 113,Puma,Electronics,1,2161.83,21590.87,2161.83,21590.87,0.0,0.0,185972.55,279861.38,-93888.83000000002,0,0,2161.83
646,2024-10-04,365,Curtis Little,port dennisburgh,36,Tata Beauty Product 36,Tata,Beuty,2,12355.9,18427.28,24711.8,36854.56,12569.04,0.0,185972.55,279861.38,-93888.83000000002,0,0,49423.6
646,2024-10-04,365,Curtis Little,PORT DENNISBURGH,21,Puma Sports Product 21,Puma,Sports,2,21319.66,30672.15,42639.32,61344.3,23934.339999999997,0.0,185972.55,279861.38,-93888.83000000002,0,0,85278.64
458,2024-10-09,365,Curtis Little,port dennisburgh,192,Dell Fashion Product 192,Dell,Fashion,3,22430.26,28763.69,67290.78,86291.06999999999,115581.27,0.0,315742.27,562551.05,-246808.78000000003,0,0,201872.34
905,2024-10-05,365,Curtis Little,PORT DENNISBURGH,82,Apple Fashion Product 82,Apple,Fashion,1,27866.84,35068.63,27866.84,35068.63,0.0,0.0,101930.82999999999,117049.14,-15118.310000000012,0,0,27866.84
458,2024-10-09,365,Curtis Little,Port Dennisburgh,146,Dell Home Appliances Product 146,Dell,Home Appliances,2,18453.79,25721.24,36907.58,51442.48,22372.68,0.0,315742.27,562551.05,-246808.78000000003,0,0,73815.16
869,2024-10-07,143,Kristine Herrera,WILLISMOUTH,83,Apple Fashion Product 83,Apple,Fashion,2,20447.87,27303.19,40895.74,54606.38,27185.1,0.0,190905.94,285109.64,-94203.70000000001,0,0,81791.48
869,2024-10-07,143,Kristine Herrera,WILLISMOUTH,93,Puma Home Appliances Product 93,Puma,Home Appliances,2,22651.82,24360.2,45303.64,48720.4,41886.88,0.0,190905.94,285109.64,-94203.70000000001,0,0,90607.28
869,2024-10-07,143,Kristine Herrera,Willismouth,130,Tata Electronics Product 130,Tata,Electronics,1,29343.48,39168.24,29343.48,39168.24,0.0,0.0,190905.94,285109.64,-94203.70000000001,0,0,29343.48
869,2024-10-07,143,Kristine Herrera,NAN,145,Nike Fashion Product 145,Nike,Fashion,2,20841.85,24205.46,41683.7,48410.92,34956.479999999996,0.0,190905.94,285109.64,-94203.70000000001,0,0,83367.4
933,2024-10-10,429,Jennifer Guzman MD,mcgrathland,83,Apple Fashion Product 83,Apple,Fashion,1,20447.87,27303.19,20447.87,27303.19,0.0,0.0,150207.88,294898.19,-144690.31,0,0,20447.87
933,2024-10-10,429,Jennifer Guzman MD,Mcgrathland,166,Nike Grocery Product 166,Nike,Grocey,3,25771.76,29274.54,77315.28,87823.62,144122.22,0.0,150207.88,294898.19,-144690.31,0,0,231945.84
65,2024-10-06,429,Jennifer Guzman MD,Mcgrathland,34,LG Electronics Product 34,LG,Electronics,3,26675.55,34026.08,80026.65,102078.24,138001.70999999996,0.0,182759.82,351227.55,-168467.72999999998,0,0,240079.94999999998
109,2024-10-14,429,Jennifer Guzman MD,mcgrathland,167,Philips Electronics Product 167,Philips,Electronics,2,16714.99,23615.87,33429.98,47231.74,19628.22000000001,0.0,47231.74,66859.96,-19628.22000000001,0,0,66859.96
65,2024-10-06,429,Jennifer Guzman MD,Mcgrathland,151,Nike Books Product 151, Nike ,Boks,2,4257.4,5872.86,8514.8,11745.72,5283.879999999999,0.0,182759.82,351227.55,-168467.72999999998,0,0,17029.6
65,2024-10-06,429,Jennifer Guzman MD,MCGRATHLAND,63,Apple Sports Product 63,Apple,Sports,2,23529.5,34467.93,47059.0,68935.86,25182.14,0.0,182759.82,351227.55,-168467.72999999998,0,0,94118.0
933,2024-10-10,429,Jennifer Guzman MD,Mcgrathland,162,Puma Beauty Product 162,Puma,Beuty,3,2507.06,2878.67,7521.18,8636.01,13927.53,0.0,150207.88,294898.19,-144690.31,0,0,22563.54
933,2024-10-10,429,Jennifer Guzman MD,MCGRATHLAND,17,Samsung Fashion Product 17,Samsung,Fashion,1,4962.91,5622.14,4962.91,5622.14,0.0,0.0,150207.88,294898.19,-144690.31,0,0,4962.91
933,2024-10-10,429,Jennifer Guzman MD,mcgrathland,168,Dell Books Product 168, Dell ,Boks,1,14978.03,20822.92,14978.03,20822.92,0.0,0.0,150207.88,294898.19,-144690.31,0,0,14978.03
940,2024-10-10,69,Sarah Davis,NORTH JASON,83,Apple Fashion Product 83,Apple,Fashion,1,20447.87,27303.19,20447.87,27303.19,0.0,0.0,197889.44,300777.44,-102888.0,0,0,20447.87
940,2024-10-10,69,Sarah Davis,north jason,91,Puma Grocery Product 91,Puma,Grocey,3,6131.26,16347.61,18393.78,49042.83,6138.509999999995,0.0,197889.44,300777.44,-102888.0,0,1,55181.34
940,2024-10-10,69,Sarah Davis,North Jason,107,Adidas Grocery Product 107,Adidas,Grocey,3,18918.33,25298.37,56754.99,75895.11,94369.86,0.0,197889.44,300777.44,-102888.0,0,0,170264.97
940,2024-10-10,69,Sarah Davis,North Jason,144,Philips Home Appliances Product 144,Philips,Home Appliances,1,26066.9,27757.73,26066.9,27757.73,0.0,0.0,197889.44,300777.44,-102888.0,0,0,26066.9
940,2024-10-10,69,unknown,North Jason,98,Puma Sports Product 98,Puma,Sports,2,7204.09,8945.29,14408.18,17890.58,10925.779999999999,0.0,197889.44,300777.44,-102888.0,0,0,28816.36
60,2024-10-14,174,Raymond Larson,West Marilyn,59,LG Beauty Product 59,LG,Beuty,1,22784.9,25795.69,22784.9,25795.69,0.0,0.0,205866.92,345116.7,-139249.78,0,0,22784.9
60,2024-10-14,174,Raymond Larson,west marilyn,86,Adidas Grocery Product 86,Adidas,Grocey,1,29373.28,40321.72,29373.28,40321.72,0.0,0.0,205866.92,345116.7,-139249.78,0,0,29373.28
146,2024-10-11,174,Raymond Larson,West Marilyn,32,LG Sports Product 32,LG,Sports,3,7941.39,10269.57,23824.17,30808.71,40663.799999999996,0.0,95205.98999999999,222926.39999999997,-127720.40999999997,0,0,71472.51
60,2024-10-14,174,Raymond Larson,West Marilyn,28,Tata Toys Product 28,Tata,Toys,3,23307.95,30508.63,69923.85,91525.89,118245.66000000002,0.0,205866.92,345116.7,-139249.78,0,0,209771.55000000002
146,2024-10-11,174,Raymond Larson,west marilyn,191,Sony Electronics Product 191,Sony,Electronics,3,16828.21,21465.76,50484.63,64397.28,87056.60999999999,0.0,95205.98999999999,222926.39999999997,-127720.40999999997,0,0,151453.88999999998
34,2024-10-07,174,Raymond Larson,West Marilyn,180,Dell Books Product 180,Dell,Boks,2,23562.46,32366.73,47124.92,64733.46,29516.379999999997,0.0,122204.77,148379.95,-26175.180000000008,0,0,94249.84
34,2024-10-07,174,Raymond Larson,WEST MARILYN,91,Puma Grocery Product 91, Puma ,Grocey,2,6131.26,7618.47,12262.52,15236.94,9288.1,0.0,122204.77,148379.95,-26175.180000000008,0,0,24525.04
34,2024-10-07,174,Raymond Larson,WEST MARILYN,4,Tata Beauty Product 4,Tata,Beuty,1,12657.39,42234.37,29605.07,42234.37,0.0,0.0,122204.77,148379.95,-26175.180000000008,1,0,29605.07
60,2024-10-14,174,Raymond Larson,WEST MARILYN,44,Nike Electronics Product 44, Nike ,Electronics,3,7823.43,10657.58,23470.29,31972.739999999998,38438.13,0.0,205866.92,345116.7,-139249.78,0,0,70410.87
60,2024-10-14,174,Raymond Larson,west marilyn,187,Samsung Sports Product 187,Samsung,Sports,1,12776.1,16250.88,12776.1,16250.88,0.0,0.0,205866.92,345116.7,-139249.78,0,0,12776.1
667,2024-10-13,174,Raymond Larson,WEST MARILYN,57,Puma Home Appliances Product 57, Puma ,Home Appliances,3,22788.22,27897.22,68364.66,83691.66,121402.32,0.0,83691.66,205093.98,-121402.32,0,0,205093.98
121,2024-10-10,446,Joseph Harris,Hansentown,59,LG Beauty Product 59,LG,Beuty,2,22784.9,25795.69,45569.8,51591.38,39548.22000000001,0.0,125056.34,185999.65000000002,-60943.31000000003,0,0,91139.6
121,2024-10-10,446,Joseph Harris,Hansentown,108,Sony Home Appliances Product 108,Sony,Home Appliances,2,6699.9,9479.16,13399.8,18958.32,7841.279999999999,0.0,125056.34,185999.65000000002,-60943.31000000003,0,0,26799.6
773,2024-10-02,446,Joseph Harris,Hansentown,87,Tata Electronics Product 87, Tata ,Electronics,2,4824.66,6135.19,9649.32,12270.38,7028.26,0.0,70155.65,122145.47,-51989.82000000001,0,0,19298.64
948,2024-10-10,446,Joseph Harris,hansentown,185,Puma Books Product 185,Puma,Boks,3,16820.27,23040.23,50460.81,69120.69,82261.73999999999,0.0,87487.65,165633.19999999998,-78145.54999999999,0,0,151382.43
121,2024-10-10,446,Joseph Harris,HANSENTOWN,198,Sony Home Appliances Product 198,Sony,Home Appliances,1,14250.77,18366.96,14250.77,18366.96,0.0,0.0,125056.34,185999.65000000002,-60943.31000000003,0,0,14250.77
773,2024-10-02,446,Joseph Harris,HANSENTOWN,198,Sony Home Appliances Product 198,Sony,Home Appliances,2,14250.77,18366.96,28501.54,36733.92,20269.160000000003,0.0,70155.65,122145.47,-51989.82000000001,0,0,57003.08
948,2024-10-10,446,Joseph Harris,HANSENTOWN,198,Sony Home Appliances Product 198,Sony,Home Appliances,1,14250.77,18366.96,14250.77,18366.96,0.0,0.0,87487.65,165633.19999999998,-78145.54999999999,0,0,14250.77
