order_id,order_date,customer_id,customer_name,city,product_id,product_name,brand,category,quantity,cost_price,selling_price,item_cost,item_revenue,loss,discount_percent,revenue,cost,profit
438,2024-10-10,387,Tyrone Ibarra,port sandra,108,Sony Home Appliances Product 108,Sony,Home Appliances,2,6699.9,9479.16,13399.8,18958.32,-5558.52,0.0,138114.44,103497.77,34616.67
18,2024-10-04,387,Tyrone Ibarra,Port Sandra,120,Apple Beauty Product 120,Apple,Beuty,2,24248.87,34264.19,48497.74,68528.38,-20030.64,0.0,148639.87,110574.38,38065.49
18,2024-10-04,387,Tyrone Ibarra,nan,68,Apple Home Appliances Product 68,Apple,Home Appliances,1,3055.85,4289.4,3055.85,4289.4,-1233.55,0.0,148639.87,110574.38,38065.49
438,2024-10-10,387,Tyrone Ibarra,Port Sandra,195,Tata Grocery Product 195,Tata,Grocey,1,28237.43,38187.38,28237.43,38187.38,-9949.95,0.0,138114.44,103497.77,34616.67
438,2024-10-10,387,Tyrone Ibarra,PORT SANDRA,131,Nike Grocery Product 131, Nike ,Grocey,3,12600.02,16166.5,37800.06,48499.5,-10699.44,0.0,138114.44,103497.77,34616.67
111,2024-10-04,298,James Turner,Garretttown,169,LG Grocery Product 169,LG,Grocey,2,1884.27,2750.47,3768.54,5500.94,-1732.4,0.0,76317.2,61916.28,14400.92
111,2024-10-04,298,James Turner,GARRETTTOWN,97,Philips Beauty Product 97,Philips,Beuty,3,19382.58,23605.42,58147.74,70816.26,-12668.52,0.0,76317.2,61916.28,14400.92
234,2024-10-14,119,William Patterson,PORT NICOLE,169,LG Grocery Product 169,LG,Grocey,3,1884.27,2750.47,5652.81,8251.41,-2598.6,0.0,128090.61,96237.02,31853.59
973,2024-10-12,119,William Patterson,PORT NICOLE,166,Nike Grocery Product 166,Nike,Grocey,2,25771.76,29274.54,51543.52,58549.08,-7005.56,0.0,146336.4,119421.11,26915.29
973,2024-10-12,119,William Patterson,PORT NICOLE,155,Nike Books Product 155, Nike ,Boks,1,,41042.18,27446.08,41042.18,-13596.1,0.0,146336.4,119421.11,26915.29
234,2024-10-14,119,William Patterson,port nicole,173,Puma Sports Product 173, Puma ,Sports,1,16064.91,19498.7,16064.91,19498.7,-3433.79,0.0,128090.61,96237.02,31853.59
234,2024-10-14,119,,PORT NICOLE,63,Apple Sports Product 63,Apple,Sports,2,,34467.93,47059.0,68935.86,-21876.86,0.0,128090.61,96237.02,31853.59
973,2024-10-12,119,William Patterson,Port Nicole,88,LG Electronics Product 88,LG,Electronics,1,18780.49,23217.18,18780.49,23217.18,-4436.69,0.0,146336.4,119421.11,26915.29
234,2024-10-14,119,William Patterson,port nicole,80,Nike Sports Product 80,Nike,,1,27460.3,31404.64,27460.3,31404.64,-3944.34,0.0,128090.61,96237.02,31853.59
973,2024-10-12,119,William Patterson,port nicole,54,Dell Grocery Product 54,nan,Grocey,2,2639.49,2920.23,5278.98,5840.46,-561.48,0.0,146336.4,119421.11,26915.29
973,2024-10-12,119,William Patterson,Port Nicole,157,LG Toys Product 157, LG ,Toys,2,N/A,8843.75,16372.04,17687.5,-1315.46,0.0,146336.4,119421.11,26915.29
277,2024-10-13,458,Joanne Vasquez,nan,169,LG Grocery Product 169,LG,Grocey,2,1884.27,2750.47,3768.54,5500.94,-1732.4,0.0,199149.03,143629.74,55519.29
277,2024-10-13,458,Joanne Vasquez,north manuelview,86,Adidas Grocery Product 86, Adidas ,Grocey,2,,40321.72,58746.56,80643.44,-21896.88,0.0,199149.03,143629.74,55519.29
277,2024-10-13,458,,North Manuelview,106,Tata Books Product 106,nan,,1,27947.11,38403.55,27947.11,38403.55,-10456.44,0.0,199149.03,143629.74,55519.29
29,2024-10-05,458,Joanne Vasquez,north manuelview,178,Nike Beauty Product 178,Nike,Beuty,1,9831.07,12683.75,9831.07,12683.75,-2852.68,0.0,12683.75,9831.07,2852.68
277,2024-10-13,458,Joanne Vasquez,NORTH MANUELVIEW,180,Dell Books Product 180,Dell,Boks,1,23562.46,32366.73,23562.46,32366.73,-8804.27,0.0,199149.03,143629.74,55519.29
277,2024-10-13,458,Joanne Vasquez,north manuelview,4,Tata Beauty Product 4,Tata,Beuty,1,29605.07,42234.37,29605.07,42234.37,-12629.3,0.0,199149.03,143629.74,55519.29
437,2024-10-10,392,Jack Gomez,PORT JACOBSHIRE,169,LG Grocery Product 169, LG ,Grocey,1,1884.27,2750.47,1884.27,2750.47,-866.2,0.0,250557.22,180812.22,69745.0
825,2024-10-09,392,Jack Gomez,PORT JACOBSHIRE,172,Samsung Beauty Product 172,Samsung,Beuty,3,,9454.0,20713.98,28362.0,-7648.02,0.0,166685.74,142307.79,24377.95
437,2024-10-10,392,Jack Gomez,PORT JACOBSHIRE,126,Philips Beauty Product 126,Philips,Beuty,3,20949.51,29554.6,62848.53,88663.8,-25815.27,0.0,250557.22,180812.22,69745.0
437,2024-10-10,392,Jack Gomez,Port Jacobshire,38,Samsung Beauty Product 38,nan,Beuty,3,10904.99,,32714.97,48582.84,-15867.87,0.0,250557.22,180812.22,69745.0
498,2024-10-12,392,Jack Gomez,Port Jacobshire,141,Dell Home Appliances Product 141,Dell,Home Appliances,1,13869.76,18021.08,13869.76,18021.08,-4151.32,0.0,89813.95,69018.33,20795.62
25,2024-10-10,392,,port jacobshire,100,Philips Electronics Product 100, Philips ,Electronics,2,4244.56,4684.87,8489.12,9369.74,-880.62,0.0,153928.56,115285.56,38643.0
437,2024-10-10,392,Jack Gomez,port jacobshire,189,Samsung Grocery Product 189,Samsung,Grocey,3,13153.57,16883.59,39460.71,50650.77,-11190.06,0.0,250557.22,180812.22,69745.0
25,2024-10-10,392,Jack Gomez,nan,191,Sony Electronics Product 191, Sony ,Electronics,1,16828.21,21465.76,16828.21,21465.76,-4637.55,0.0,153928.56,115285.56,38643.0
25,2024-10-10,392,Jack Gomez,nan,99,LG Grocery Product 99, LG ,Grocey,2,18531.57,24748.68,37063.14,49497.36,-12434.22,0.0,153928.56,115285.56,38643.0
25,2024-10-10,392,Jack Gomez,Port Jacobshire,121,Sony Home Appliances Product 121,Sony,Home Appliances,3,17635.03,24531.9,52905.09,73595.7,-20690.61,-0.0,153928.56,115285.56,38643.0
428,2024-10-06,392,Jack Gomez,PORT JACOBSHIRE,124,Dell Electronics Product 124,Dell,Electronics,1,15302.81,,15302.81,21590.87,-6288.06,0.0,97214.91,70625.35,26589.56
498,2024-10-12,392,Jack Gomez,port jacobshire,185,Puma Books Product 185,nan,Boks,1,16820.27,,16820.27,23040.23,-6219.96,0.0,89813.95,69018.33,20795.62
498,2024-10-12,392,Jack Gomez,PORT JACOBSHIRE,187,Samsung Sports Product 187,Samsung,Sports,3,12776.1,16250.88,38328.3,48752.64,-10424.34,0.0,89813.95,69018.33,20795.62
825,2024-10-09,392,Jack Gomez,port jacobshire,187,Samsung Sports Product 187,Samsung,Sports,1,12776.1,16250.88,12776.1,16250.88,-3474.78,0.0,166685.74,142307.79,24377.95
428,2024-10-06,392,Jack Gomez,port jacobshire,194,Sony Beauty Product 194,Sony,Beuty,2,N/A,37812.02,55322.54,75624.04,-20301.5,0.0,97214.91,70625.35,26589.56
437,2024-10-10,392,Jack Gomez,Port Jacobshire,175,Samsung Fashion Product 175,Samsung,Fashion,2,21951.87,29954.67,43903.74,59909.34,-16005.6,0.0,250557.22,180812.22,69745.0
825,2024-10-09,392,Jack Gomez,Port Jacobshire,145,Nike Fashion Product 145,Nike,Fashion,3,20841.85,24205.46,62525.55,72616.38,-10090.83,-0.0,166685.74,142307.79,24377.95
825,2024-10-09,392,Jack Gomez,port jacobshire,15,Tata Home Appliances Product 15,Tata,Home Appliances,2,23146.08,,46292.16,49456.48,-3164.32,0.0,166685.74,142307.79,24377.95
661,2024-10-08,295,Kayla Sanchez,rileychester,169,LG Grocery Product 169,LG,Grocey,1,1884.27,2750.47,1884.27,2750.47,-866.2,0.0,98333.77,72470.61,25863.16
210,2024-10-13,295,Kayla Sanchez,RILEYCHESTER,136,Sony Beauty Product 136, Sony ,Beuty,2,12657.39,13459.06,25314.78,26918.12,-1603.34,0.0,82019.58,67610.28,14409.3
210,2024-10-13,295,Kayla Sanchez,rileychester,86,Adidas Grocery Product 86,Adidas,Grocey,1,29373.28,,29373.28,40321.72,-10948.44,0.0,82019.58,67610.28,14409.3
178,2024-10-06,295,Kayla Sanchez,RILEYCHESTER,118,Nike Home Appliances Product 118, Nike ,Home Appliances,3,12276.2,16755.38,36828.6,50266.14,-13437.54,0.0,197900.24,156250.04,41650.2
718,2024-10-08,295,Kayla Sanchez,RILEYCHESTER,117,Tata Grocery Product 117, Tata ,Grocey,3,10522.36,15670.13,31567.08,47010.39,-15443.31,0.0,240365.85,184765.21,55600.64
325,2024-10-05,295,Kayla Sanchez,rileychester,141,Dell Home Appliances Product 141,Dell,Home Appliances,2,13869.76,18021.08,27739.52,36042.16,-8302.64,0.0,65543.38,48801.02,16742.36
178,2024-10-06,295,Kayla Sanchez,RILEYCHESTER,72,Samsung Beauty Product 72,Samsung,Beuty,3,18518.41,22317.07,55555.23,66951.21,-11395.98,0.0,197900.24,156250.04,41650.2
718,2024-10-08,295,Kayla Sanchez,RILEYCHESTER,72,Samsung Beauty Product 72, Samsung ,Beuty,3,18518.41,22317.07,55555.23,66951.21,-11395.98,0.0,240365.85,184765.21,55600.64
178,2024-10-06,295,Kayla Sanchez,RILEYCHESTER,58,Dell Books Product 58, Dell ,Boks,2,24384.35,31033.73,48768.7,62067.46,-13298.76,0.0,197900.24,156250.04,41650.2
178,2024-10-06,295,Kayla Sanchez,Rileychester,22,Sony Home Appliances Product 22,Sony,Home Appliances,2,1682.44,2314.57,3364.88,4629.14,-1264.26,0.0,197900.24,156250.04,41650.2
661,2024-10-08,295,Kayla Sanchez,Rileychester,64,Puma Grocery Product 64,Puma,Grocey,2,,,19419.66,28710.3,-9290.64,0.0,98333.77,72470.61,25863.16
718,2024-10-08,295,Kayla Sanchez,RILEYCHESTER,10,Philips Sports Product 10,Philips,Sports,3,16622.34,22404.78,49867.02,67214.34,-17347.32,0.0,240365.85,184765.21,55600.64
992,2024-10-07,295,Kayla Sanchez,RILEYCHESTER,135,Sony Electronics Product 135,Sony,Electronics,2,21045.33,29377.27,42090.66,58754.54,-16663.88,0.0,58754.54,42090.66,16663.88
718,2024-10-08,295,Kayla Sanchez,RILEYCHESTER,198,Sony Home Appliances Product 198,Sony,Home Appliances,2,14250.77,18366.96,28501.54,36733.92,-8232.38,0.0,240365.85,184765.21,55600.64
661,2024-10-08,295,Kayla Sanchez,Rileychester,154,Philips Beauty Product 154,Philips,Beuty,3,11660.54,16341.73,34981.62,49025.19,-14043.57,-0.0,98333.77,72470.61,25863.16
178,2024-10-06,295,Kayla Sanchez,Rileychester,14,Apple Books Product 14,nan,Boks,1,11732.63,13986.29,11732.63,13986.29,-2253.66,0.0,197900.24,156250.04,41650.2
325,2024-10-05,295,Kayla Sanchez,rileychester,190,Nike Fashion Product 190, Nike ,Fashion,3,7020.5,9833.74,21061.5,29501.22,-8439.72,0.0,65543.38,48801.02,16742.36
661,2024-10-08,295,Kayla Sanchez,Rileychester,76,Adidas Grocery Product 76,Adidas,Grocey,1,16185.06,17847.81,16185.06,17847.81,-1662.75,0.0,98333.77,72470.61,25863.16
210,2024-10-13,295,Kayla Sanchez,Rileychester,66,Adidas Beauty Product 66,Adidas,Beuty,2,6461.11,7389.87,12922.22,14779.74,-1857.52,0.0,82019.58,67610.28,14409.3
718,2024-10-08,295,Kayla Sanchez,RILEYCHESTER,3,Tata Sports Product 3,Tata,Sports,3,6424.78,7485.33,19274.34,22455.99,-3181.65,0.0,240365.85,184765.21,55600.64
690,2024-10-12,150,Stephen Bishop,wolfehaven,169,LG Grocery Product 169, LG ,Grocey,1,1884.27,2750.47,1884.27,2750.47,-866.2,0.0,171241.63,141408.46,29833.17
9,2024-10-03,150,Stephen Bishop,Wolfehaven,65,Adidas Beauty Product 65,Adidas,Beuty,2,20482.62,27140.52,40965.24,54281.04,-13315.8,0.0,204502.54,147224.3,57278.24
9,2024-10-03,150,Stephen Bishop,WOLFEHAVEN,188,Tata Sports Product 188,Tata,Sports,2,13627.02,18915.09,27254.04,37830.18,-10576.14,0.0,204502.54,147224.3,57278.24
9,2024-10-03,150,Stephen Bishop,Wolfehaven,182,Adidas Books Product 182,Adidas,Boks,2,15888.59,22060.94,31777.18,44121.88,-12344.7,0.0,204502.54,147224.3,57278.24
9,2024-10-03,150,Stephen Bishop,wolfehaven,150,Adidas Fashion Product 150,Adidas,Fashion,2,23613.92,34134.72,47227.84,68269.44,-21041.6,0.0,204502.54,147224.3,57278.24
75,2024-10-12,150,Stephen Bishop,Wolfehaven,106,Tata Books Product 106,Tata,Boks,2,27947.11,38403.55,55894.22,76807.1,-20912.88,0.0,173696.98,135216.99,38479.99
690,2024-10-12,150,,WOLFEHAVEN,106,Tata Books Product 106,Tata,Boks,2,27947.11,38403.55,55894.22,76807.1,-20912.88,0.0,171241.63,141408.46,29833.17
983,2024-10-14,150,Stephen Bishop,WOLFEHAVEN,22,Sony Home Appliances Product 22,Sony,Home Appliances,1,1682.44,2314.57,1682.44,2314.57,-632.13,0.0,2314.57,1682.44,632.13
282,2024-10-14,150,Stephen Bishop,Wolfehaven,27,Samsung Home Appliances Product 27, Samsung ,Home Appliances,3,7898.16,11835.43,23694.48,35506.29,-11811.81,0.0,56556.89,38053.97,18502.92
75,2024-10-12,150,Stephen Bishop,nan,50,LG Books Product 50, LG ,Boks,1,7754.88,10690.83,7754.88,10690.83,-2935.95,0.0,173696.98,135216.99,38479.99
690,2024-10-12,150,Stephen Bishop,wolfehaven,94,Sony Electronics Product 94,Sony,Electronics,2,10152.73,11554.67,20305.46,23109.34,-2803.88,0.0,171241.63,141408.46,29833.17
75,2024-10-12,150,Stephen Bishop,wolfehaven,119,Samsung Toys Product 119,Samsung,Toys,2,18823.24,23702.27,37646.48,47404.54,-9758.06,0.0,173696.98,135216.99,38479.99
75,2024-10-12,150,Stephen Bishop,wolfehaven,80,Nike Sports Product 80,Nike,Sports,1,27460.3,31404.64,27460.3,31404.64,-3944.34,0.0,173696.98,135216.99,38479.99
75,2024-10-12,150,Stephen Bishop,Wolfehaven,66,Adidas Beauty Product 66, Adidas ,Beuty,1,6461.11,7389.87,6461.11,7389.87,-928.76,0.0,173696.98,135216.99,38479.99
500,2024-10-12,150,Stephen Bishop,wolfehaven,197,Tata Fashion Product 197,Tata,Fashion,1,29695.53,38998.38,29695.53,38998.38,-9302.85,0.0,38998.38,29695.53,9302.85
282,2024-10-14,150,Stephen Bishop,nan,42,Samsung Toys Product 42,Samsung,Toys,2,6090.0,9101.7,12180.0,18203.4,-6023.4,0.0,56556.89,38053.97,18502.92
282,2024-10-14,150,Stephen Bishop,Wolfehaven,73,Puma Electronics Product 73, Puma ,Electronics,1,2179.49,2847.2,2179.49,2847.2,-667.71,0.0,56556.89,38053.97,18502.92
690,2024-10-12,150,Stephen Bishop,Wolfehaven,62,Apple Books Product 62,Apple,Boks,3,21108.17,22858.24,63324.51,68574.72,-5250.21,0.0,171241.63,141408.46,29833.17
799,2024-10-10,444,Kelly Freeman,east donnafort,169,LG Grocery Product 169,LG,Grocey,1,1884.27,2750.47,1884.27,2750.47,-866.2,0.0,40551.48,29235.1,11316.38
5,2024-10-14,444,Kelly Freeman,east donnafort,83,Apple Fashion Product 83,Apple,Fashion,2,20447.87,27303.19,40895.74,54606.38,-13710.64,0.0,213643.98,167885.66,45758.32
5,2024-10-14,444,Kelly Freeman,east donnafort,59,LG Beauty Product 59,nan,Beuty,2,22784.9,25795.69,45569.8,51591.38,-6021.58,0.0,213643.98,167885.66,45758.32
5,2024-10-14,444,Kelly Freeman,east donnafort,86,Adidas Grocery Product 86,Adidas,Grocey,1,29373.28,40321.72,29373.28,40321.72,-10948.44,0.0,213643.98,167885.66,45758.32
5,2024-10-14,444,Kelly Freeman,East Donnafort,90,Sony Beauty Product 90,Sony,Beuty,2,26023.42,33562.25,52046.84,67124.5,-15077.66,0.0,213643.98,167885.66,45758.32
908,2024-10-13,444,Kelly Freeman,EAST DONNAFORT,85,Nike Home Appliances Product 85,Nike,Home Appliances,2,23030.56,,46061.12,67759.5,-21698.38,0.0,67759.5,46061.12,21698.38
799,2024-10-10,444,Kelly Freeman,East Donnafort,105,Nike Home Appliances Product 105,Nike,Home Appliances,1,19457.8,26435.42,19457.8,26435.42,-6977.62,0.0,40551.48,29235.1,11316.38
799,2024-10-10,444,Kelly Freeman,EAST DONNAFORT,30,Sony Toys Product 30,nan,Toys,3,,3788.53,7893.03,11365.59,-3472.56,0.0,40551.48,29235.1,11316.38
807,2024-10-08,255,Karen Wilson,NORMAMOUTH,169,LG Grocery Product 169,LG,Grocey,2,1884.27,2750.47,3768.54,5500.94,-1732.4,0.0,100469.65,82338.68,18130.97
807,2024-10-08,255,Karen Wilson,Normamouth,53,Dell Fashion Product 53,Dell,Fashion,1,10939.05,11794.25,10939.05,11794.25,-855.2,0.0,100469.65,82338.68,18130.97
807,2024-10-08,255,Karen Wilson,NORMAMOUTH,19,Sony Beauty Product 19,Sony,Beuty,2,3497.92,4446.78,6995.84,8893.56,-1897.72,0.0,100469.65,82338.68,18130.97
807,2024-10-08,255,Karen Wilson,NORMAMOUTH,199,Puma Electronics Product 199, Puma ,Electronics,3,20211.75,24760.3,60635.25,74280.9,-13645.65,0.0,100469.65,82338.68,18130.97
955,2024-10-03,286,Travis Romero,bradleybury,169,LG Grocery Product 169, LG ,Grocey,1,1884.27,2750.47,1884.27,2750.47,-866.2,0.0,136836.49,113058.5,23777.99
955,2024-10-03,286,Travis Romero,Bradleybury,166,Nike Grocery Product 166,Nike,Grocey,2,25771.76,29274.54,51543.52,58549.08,-7005.56,0.0,136836.49,113058.5,23777.99
696,2024-10-02,286,Travis Romero,bradleybury,148,Nike Beauty Product 148,Nike,Beuty,3,21887.89,31179.51,65663.67,93538.53,-27874.86,0.0,277422.27,209544.1,67878.17
959,2024-10-09,286,Travis Romero,BRADLEYBURY,93,Puma Home Appliances Product 93,Puma,Home Appliances,1,22651.82,24360.2,22651.82,24360.2,-1708.38,0.0,53123.89,45082.08,8041.81
696,2024-10-02,286,Travis Romero,Bradleybury,87,Tata Electronics Product 87,Tata,Electronics,3,4824.66,6135.19,14473.98,18405.57,-3931.59,0.0,277422.27,209544.1,67878.17
696,2024-10-02,286,Travis Romero,Bradleybury,7,Sony Beauty Product 7,Sony,Beuty,2,18469.64,20112.6,36939.28,40225.2,-3285.92,0.0,277422.27,209544.1,67878.17
696,2024-10-02,286,Travis Romero,BRADLEYBURY,50,LG Books Product 50, LG ,Boks,1,7754.88,10690.83,7754.88,10690.83,-2935.95,0.0,277422.27,209544.1,67878.17
955,2024-10-03,286,,Bradleybury,102,Sony Electronics Product 102,Sony,Electronics,1,3897.03,5399.68,3897.03,5399.68,-1502.65,0.0,136836.49,113058.5,23777.99
696,2024-10-02,286,Travis Romero,BRADLEYBURY,195,Tata Grocery Product 195,Tata,Grocey,3,28237.43,38187.38,84712.29,114562.14,-29849.85,0.0,277422.27,209544.1,67878.17
959,2024-10-09,286,Travis Romero,Bradleybury,192,Dell Fashion Product 192,Dell,Fashion,1,22430.26,28763.69,22430.26,28763.69,-6333.43,0.0,53123.89,45082.08,8041.81
955,2024-10-03,286,,bradleybury,82,Apple Fashion Product 82,Apple,Fashion,2,27866.84,35068.63,55733.68,70137.26,-14403.58,0.0,136836.49,113058.5,23777.99
990,2024-10-02,39,Brett Campos,JEREMYVILLE,169,LG Grocery Product 169,nan,Grocey,2,1884.27,2750.47,3768.54,5500.94,-1732.4,0.0,104522.69,81905.35,22617.34
752,2024-10-14,39,Brett Campos,Jeremyville,118,Nike Home Appliances Product 118,Nike,Home Appliances,2,N/A,16755.38,24552.4,33510.76,-8958.36,0.0,163298.05,129503.73,33794.32
752,2024-10-14,39,Brett Campos,nan,110,Dell Fashion Product 110,Dell,Fashion,2,29324.31,34660.41,58648.62,69320.82,-10672.2,0.0,163298.05,129503.73,33794.32
990,2024-10-02,39,Brett Campos,jeremyville,8,Tata Sports Product 8,Tata,Sports,2,2504.28,2960.14,5008.56,5920.28,-911.72,0.0,104522.69,81905.35,22617.34
752,2024-10-14,39,Brett Campos,jeremyville,198,Sony Home Appliances Product 198,Sony,Home Appliances,1,14250.77,18366.96,14250.77,18366.96,-4116.19,0.0,163298.05,129503.73,33794.32
990,2024-10-02,39,Brett Campos,jeremyville,84,Puma Electronics Product 84,Puma,Electronics,1,6904.92,7843.18,6904.92,7843.18,-938.26,0.0,104522.69,81905.35,22617.34
990,2024-10-02,39,Brett Campos,JEREMYVILLE,181,Puma Electronics Product 181,Puma,Electronics,2,N/A,30578.22,47131.48,61156.44,-14024.96,0.0,104522.69,81905.35,22617.34
990,2024-10-02,39,Brett Campos,Jeremyville,74,Dell Books Product 74,Dell,Boks,3,6363.95,8033.95,19091.85,24101.85,-5010.0,0.0,104522.69,81905.35,22617.34
752,2024-10-14,39,,Jeremyville,139,Tata Grocery Product 139,Tata,Grocey,3,10683.98,14033.17,32051.94,42099.51,-10047.57,0.0,163298.05,129503.73,33794.32
3,2024-10-14,361,Erin Nelson DDS,thomasstad,134,Samsung Home Appliances Product 134,Samsung,Home Appliances,3,1968.18,2510.31,5904.54,7530.93,-1626.39,0.0,34449.05,31219.32,3229.73
3,2024-10-14,361,Erin Nelson DDS,Thomasstad,136,Sony Beauty Product 136,Sony,Beuty,2,12657.39,13459.06,25314.78,26918.12,-1603.34,0.0,34449.05,31219.32,3229.73
43,2024-10-13,361,Erin Nelson DDS,Thomasstad,135,Sony Electronics Product 135, Sony ,Electronics,2,21045.33,29377.27,42090.66,58754.54,-16663.88,0.0,66315.14,47712.14,18603.0
43,2024-10-13,361,Erin Nelson DDS,THOMASSTAD,140,Puma Grocery Product 140,Puma,Grocey,2,2810.74,3780.3,5621.48,7560.6,-1939.12,0.0,66315.14,47712.14,18603.0
199,2024-10-04,336,Ivan Parker,Poncestad,134,Samsung Home Appliances Product 134,Samsung,Home Appliances,1,1968.18,2510.31,1968.18,2510.31,-542.13,0.0,33914.95,29428.48,4486.47
901,2024-10-14,336,Ivan Parker,Poncestad,133,Apple Toys Product 133,Apple,Toys,2,11986.84,14873.8,23973.68,29747.6,-5773.92,0.0,79494.42,64362.12,15132.3
492,2024-10-13,336,Ivan Parker,PONCESTAD,91,Puma Grocery Product 91,Puma,Grocey,3,6131.26,7618.47,18393.78,22855.41,-4461.63,0.0,32667.33,26328.31,6339.02
492,2024-10-13,336,Ivan Parker,PONCESTAD,91,Puma Grocery Product 91, Puma ,Grocey,1,6131.26,7618.47,6131.26,7618.47,-1487.21,0.0,32667.33,26328.31,6339.02
199,2024-10-04,336,Ivan Parker,Poncestad,80,Nike Sports Product 80,Nike,Sports,1,27460.3,31404.64,27460.3,31404.64,-3944.34,0.0,33914.95,29428.48,4486.47
492,2024-10-13,336,Ivan Parker,poncestad,77,Puma Grocery Product 77, Puma ,Grocey,3,601.09,,1803.27,2193.45,-390.18,0.0,32667.33,26328.31,6339.02
901,2024-10-14,336,Ivan Parker,poncestad,170,Philips Home Appliances Product 170,Philips,,2,20194.22,24873.41,40388.44,49746.82,-9358.38,0.0,79494.42,64362.12,15132.3
518,2024-10-04,336,Ivan Parker,poncestad,153,Sony Home Appliances Product 153, nan ,Home Appliances,1,10615.84,12480.06,10615.84,12480.06,-1864.22,0.0,24648.85,20404.28,4244.57
518,2024-10-04,336,Ivan Parker,poncestad,1,Puma Beauty Product 1,nan,Beuty,1,9788.44,12168.79,9788.44,12168.79,-2380.35,0.0,24648.85,20404.28,4244.57
264,2024-10-02,480,Robin Mitchell,ROBERTVILLE,134,Samsung Home Appliances Product 134,Samsung,Home Appliances,2,1968.18,2510.31,3936.36,5020.62,-1084.26,0.0,166948.71,120333.1,46615.61
264,2024-10-02,480,Robin Mitchell,Robertville,150,Adidas Fashion Product 150, Adidas ,Fashion,3,23613.92,34134.72,70841.76,102404.16,-31562.4,0.0,166948.71,120333.1,46615.61
407,2024-10-13,480,Robin Mitchell,robertville,96,LG Home Appliances Product 96,LG,Home Appliances,3,12440.22,14371.27,37320.66,43113.81,-5793.15,0.0,136177.81,102789.96,33387.85
634,2024-10-08,480,Robin Mitchell,robertville,60,Nike Electronics Product 60, Nike ,Electronics,3,26419.68,32067.53,79259.04,96202.59,-16943.55,0.0,120732.07,98099.78,22632.29
264,2024-10-02,480,Robin Mitchell,robertville,70,LG Beauty Product 70,LG,,3,10591.96,13564.89,31775.88,40694.67,-8918.79,0.0,166948.71,120333.1,46615.61
407,2024-10-13,480,Robin Mitchell,nan,64,Puma Grocery Product 64,Puma,Grocey,2,9709.83,14355.15,19419.66,28710.3,-9290.64,0.0,136177.81,102789.96,33387.85
407,2024-10-13,480,Robin Mitchell,ROBERTVILLE,64,Puma Grocery Product 64, Puma ,Grocey,2,9709.83,14355.15,19419.66,28710.3,-9290.64,0.0,136177.81,102789.96,33387.85
634,2024-10-08,480,Robin Mitchell,Robertville,154,Philips Beauty Product 154,Philips,Beuty,1,11660.54,16341.73,11660.54,16341.73,-4681.19,0.0,120732.07,98099.78,22632.29
264,2024-10-02,480,Robin Mitchell,Robertville,25,Sony Beauty Product 25,Sony,Beuty,2,6889.55,9414.63,13779.1,18829.26,-5050.16,0.0,166948.71,120333.1,46615.61
634,2024-10-08,480,Robin Mitchell,ROBERTVILLE,81,Dell Books Product 81,Dell,Boks,3,2393.4,2729.25,7180.2,8187.75,-1007.55,0.0,120732.07,98099.78,22632.29
407,2024-10-13,480,Robin Mitchell,ROBERTVILLE,139,Tata Grocery Product 139,Tata,Grocey,2,10683.98,,21367.96,28066.34,-6698.38,0.0,136177.81,102789.96,33387.85
407,2024-10-13,480,Robin Mitchell,ROBERTVILLE,30,Sony Toys Product 30,Sony,Toys,2,2631.01,3788.53,5262.02,7577.06,-2315.04,0.0,136177.81,102789.96,33387.85
585,2024-10-12,329,John Chapman,North Susan,134,Samsung Home Appliances Product 134,Samsung,Home Appliances,1,1968.18,2510.31,1968.18,2510.31,-542.13,0.0,80149.51,64425.17,15724.34
585,2024-10-12,329,John Chapman,North Susan,179,Philips Books Product 179,Philips,Boks,1,17076.83,21014.47,17076.83,21014.47,-3937.64,0.0,80149.51,64425.17,15724.34
585,2024-10-12,329,John Chapman,north susan,75,Tata Toys Product 75,Tata,Toys,2,8007.42,10059.18,16014.84,20118.36,-4103.52,0.0,80149.51,64425.17,15724.34
585,2024-10-12,329,John Chapman,North Susan,1,Puma Beauty Product 1,Puma,Beuty,3,9788.44,12168.79,29365.32,36506.37,-7141.05,0.0,80149.51,64425.17,15724.34
638,2024-10-07,189,Jaime Ashley,ruizchester,134,Samsung Home Appliances Product 134, Samsung ,Home Appliances,3,1968.18,,5904.54,7530.93,-1626.39,0.0,90138.86,69237.08,20901.78
212,2024-10-07,189,Jaime Ashley,ruizchester,87,Tata Electronics Product 87, Tata ,Electronics,2,4824.66,6135.19,9649.32,12270.38,-2621.06,0.0,12270.38,9649.32,2621.06
638,2024-10-07,189,Jaime Ashley,ruizchester,87,Tata Electronics Product 87,Tata,Electronics,1,4824.66,6135.19,4824.66,6135.19,-1310.53,0.0,90138.86,69237.08,20901.78
113,2024-10-13,189,Jaime Ashley,RUIZCHESTER,135,Sony Electronics Product 135,Sony,Electronics,1,21045.33,29377.27,21045.33,29377.27,-8331.94,0.0,103371.19,82456.33,20914.86
774,2024-10-10,189,Jaime Ashley,Ruizchester,57,Puma Home Appliances Product 57,Puma,Home Appliances,2,22788.22,27897.22,45576.44,55794.44,-10218.0,0.0,55794.44,45576.44,10218.0
